cd '$PWD/srcs',,,,,,,"bash: cd: /home/momrane/minishell/src/src: No such file or directory
$>",
"unset HOME
cd $HOME",,,,,,,"bash: cd: HOME not set
$>",
"unset HOME
export HOME=
cd",,,,,,,$>,
"unset HOME
export HOME
cd",,,,,,,"bash: cd: HOME not set
$>",
cd minishell Docs crashtest.c,,,,,,,"bash: cd: too many arguments
$>",
"   cd / | echo $?
pwd",,,,,,,"0
$>",
cd ~,,,,,,,$>,
cd ~/,NON GERE,,,,,,$>,
"cd ~/ | echo $?
pwd",NON GERE,,,,,,"0
$>",
cd *,NON GERE,,,,,,$>,
cd *,NON GERE,,,,,,"bash: cd: minishell: No such file or directory
$>",
cd *,NON GERE,,,,,,"bash: cd: too many arguments
$>",
"mkdir a
mkdir a/b
cd a/b
rm -r ../../a
cd ..",,,,,,,"chdir: error retrieving current directory: getcwd: cannot access parent directories: No such file or directory
$>",
"mkdir a
mkdir a/b
cd a/b
rm -r ../../a
pwd",,,,,,,"pwd: error retrieving current directory: getcwd: cannot access parent directories: No such file or directory
$>",
"mkdir a
mkdir a/b
cd a/b
rm -r ../../a
echo $PWD
echo $OLDPWD",,,,,,,"/home/vietdu91/42_works/minishell/a/b
$>
/home/vietdu91/42_works/minishell
$>",
"mkdir a
mkdir a/b
cd a/b
rm -r ../../a
cd
echo $PWD
echo $OLDPWD",,,,,,,"/home
$>
/home/vietdu91/42_works/minishell/a/b
$>",
"mkdir a
cd a
rm -r ../a
echo $PWD
echo $OLDPWD",,,,,,,"../../../home/vietdu91/42_works/minishell/a
$>
../../../home/vietdu91/42_works/minishell
$>",
"export CDPATH=/
cd $HOME/..",NON GERE,,,,,,$>,
"export CDPATH=/
cd home/vietdu91",NON GERE,,,,,,"/home/vietdu91
$>",
"export CDPATH=./
cd .",NON GERE,,,,,,$>,
"export CDPATH=./
cd ..",NON GERE,,,,,,$>,
"chmod 000 minishell
./minishell",,,,,,,"bash: ./minishell : Permission denied
$>",
ls hola,,,,,,,"ls: cannot access 'hola': No such file or directory
$>",
./Makefile,,,,,,,"bash: ./Makefile: Permission denied
$>",
./minishell,,,,,,,$>,
"env | grep SHLVL
./minishell
env | grep SHLVL
exit
env | grep SHLVL",NON GERE,,,,,,$>,
"touch hola
./hola",,,,,,,"bash: ./hola: Permission denied
$>",
"env|""wc"" -l",,,,,,,"66
$>",
"env|""wc ""-l",,,,,,,"bash: wc -l: command not found
$>",
expr 1 + 1,,,,,,,"2
$>",
expr $? + $?,,,,,,,"0
$>",
"env -i ./minishell
env",,,,,,,"PWD=/mnt/nfs/homes/emtran/Desktop/42_minishell
SHLVL=1
_=/usr/bin/env
$>",
"env -i ./minishell
export",,,,,,,"export OLDPWD
export PWD=""/mnt/nfs/homes/emtran/Desktop/42_minishell""
export SHLVL=""1""
$>",
"env -i ./minishell
cd",,,,,,,"bash: cd: HOME not set
$>",
"env -i ./minishell
cd ~",NON GERE,,,,,,$>,
exit,,,,,,,"exit
~/minishell $>",
exit exit,,,,,,,"exit
bash: exit: exit: numeric argument required
~/minishell $>",
exit hola,,,,,,,"exit
bash: exit: hola: numeric argument required
~/minishell $>",
exit hola que tal,,,,,,,"exit
bash: exit: hola: numeric argument required
~/minishell $>",
exit 42,,,,,,,"exit
~/minishell $>",
exit 000042,,,,,,,"exit
~/minishell $>",
exit 666,,,,,,,"exit
~/minishell $>",
exit 666 666,,,,,,,"exit
bash: exit: too many arguments
$>",
exit -666 666,,,,,,,"exit
bash: exit: too many arguments
$>",
exit hola 666,,,,,,,"exit
bash: exit: hola: numeric argument required
~/minishell $>",
exit 666 666 666 666,,,,,,,"exit
bash: exit: too many arguments
$>",
exit 666 hola 666,,,,,,,"exit
bash: exit: too many arguments",
exit hola 666 666,,,,,,,"exit
bash: exit: hola: numeric argument required
~/minishell $>",
exit 259,,,,,,,"exit
~/minishell $>",
exit -4,,,,,,,"exit
~/minishell $>",
exit -42,,,,,,,"exit
~/minishell $>",
exit -0000042,,,,,,,"exit
~/minishell $>",
exit -259,,,,,,,"exit
~/minishell $>",
exit -666,,,,,,,"exit
~/minishell $>",
exit +666,,,,,,,"exit
~/minishell $>",
exit 0,,,,,,,"exit
~/minishell $>",
exit +0,,,,,,,"exit
~/minishell $>",
exit -0,,,,,,,"exit
~/minishell $>",
exit +42,,,,,,,"exit
~/minishell $>",
exit -69 -96,,,,,,,"exit
bash: exit: too many arguments
$>",
exit --666,,,,,,,"exit
bash: exit: --666: numeric argument required
~/minishell $>",
exit ++++666,,,,,,,"exit
bash: exit: ++++666: numeric argument required
~/minishell $>",
exit ++++++0,,,,,,,"exit
bash: exit: ++++++0: numeric argument required
~/minishell $>",
exit ------0,,,,,,,"exit
bash: exit: ------0: numeric argument required
~/minishell $>",
"exit ""666""",,,,,,,"exit
~/minishell $>",
exit '666',,,,,,,"exit
~/minishell $>",
exit '-666',,,,,,,"exit
~/minishell $>",
exit '+666',,,,,,,"exit
~/minishell $>",
exit '----666',,,,,,,"exit
bash: exit: ----666: numeric argument required
~/minishell $>",
exit '++++666',,,,,,,"exit
bash: exit: ++++666: numeric argument required
~/minishell $>",
exit '6'66,,,,,,,"exit
~/minishell $>",
exit '2'66'32',,,,,,,"exit
~/minishell $>",
"exit ""'666'""",,,,,,,"exit
bash: exit: '666': numeric argument required
~/minishell $>",
"exit '""666""'",,,,,,,"exit
bash: exit: ""666"": numeric argument required
~/minishell $>",
"exit '666'""666""666",,,,,,,"exit
~/minishell $>",
"exit +'666'""666""666",,,,,,,"exit
~/minishell $>",
"exit -'666'""666""666",,,,,,,"exit
~/minishell $>",
exit 9223372036854775807,,,,,,,"exit
~/minishell $>",
exit 9223372036854775808,,,,,,,"exit
bash: exit: 9223372036854775808: numeric argument required
~/minishell $>",
exit -9223372036854775808,,,,,,,"exit
~/minishell $>",
exit -9223372036854775809,,,,,,,"exit
bash: exit: -9223372036854775809: numeric argument required
~/minishell $>",
cat | cat | cat | ls,,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c



$>",
ls | exit,,,,,,,$>,
ls | exit 42,,,,,,,$>,
exit | ls,,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
$>",
"echo hola > bonjour
exit | cat -e bonjour",,,,,,,"hola$
$>",
"echo hola > bonjour
cat -e bonjour | exit",,,,,,,$>,
echo | echo,,,,,,,"
$>",
echo hola | echo que tal,,,,,,,"que tal
$>",
pwd | echo hola,,,,,,,"hola
$>",
env | echo hola,,,,,,,"hola
$>",
echo oui | cat -e,,,,,,,"oui$
$>",
echo oui | echo non | echo hola | grep oui,,,,,,,$>,
echo oui | echo non | echo hola | grep non,,,,,,,$>,
echo oui | echo non | echo hola | grep hola,,,,,,,"hola
$>",
echo hola | cat -e | cat -e | cat -e,,,,,,,"hola$$$
$>",
"cd .. | echo ""hola""",,,,,,,"hola
$>",
"cd / | echo ""hola""",,,,,,,"hola
$>",
cd .. | pwd,,,,,,,"/home/vietdu91/42_works/minishell
$>",
"ifconfig | grep "":""",,,,,,,"docker0: flags=4099<UP,BROADCAST,MULTICAST>  mtu 1500
   ether 02:42:27:cf:95:49  txqueuelen 0  (Ethernet)
[...]
$>",
ifconfig | grep hola,,,,,,,$>,
whoami | grep $USER,,,,,,,"vietdu91
$>",
"whoami | grep $USER > /tmp/bonjour
cat /tmp/bonjour",,,,,,,"vietdu91
$>",
"whoami | cat -e | cat -e > /tmp/bonjour
cat /tmp/bonjour",,,,,,,"vietdu91$$
$>",
"whereis ls | cat -e | cat -e > /tmp/bonjour
cat /tmp/bonjour",,,,,,,"ls: /usr/bin/ls /usr/share/man/man1/ls.1posix.gz /usr/share/man/man1/ls.1.gz$$
$>",
ls | hola,,,,,,,"bash: hola: command not found
$>",
ls | ls hola,,,,,,,"ls: cannot access 'hola': No such file or directory
$>",
ls | ls | hola,,,,,,,"bash: hola: command not found
$>",
ls | hola | ls,,,,,,,"bash: hola: command not found
crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
$>",
ls | ls | hola | rev,,,,,,,"bash: hola: command not found
$>",
ls | ls | echo hola | rev,,,,,,,"aloh
$>",
"ls -la | grep "".""",,,,,,,"total 16
drwx------  2 vietdu91 [...] .
drwxrwxewt 51 root     [...] ..
-rwxr-xr-x  8 vietdu91 [...] crashtest.c
[...]
",
"ls -la | grep ""'.'""",,,,,,,$>,
echo test.c | cat -e| cat -e| cat -e| cat -e| cat -e| cat -e| cat -e| cat -e|cat -e|cat -e|cat -e,,,,,,,"test.c$$$$$$$$$$$
$>",
"ls|ls|ls|ls|ls|ls|ls|ls|ls|ls|ls|ls
|ls|ls|ls|ls|ls|ls|ls|ls|ls|ls|ls|ls|ls|ls|ls|ls",,,,,,,"crashtest.c Docs Dockers Drawings Makefile minishell philosophers srcs test.c
$>",
echo hola | cat | cat | cat | cat | cat | grep hola,,,,,,,"hola
$>",
echo hola | cat,,,,,,,"hola
$>",
echo hola| cat,,,,,,,"hola
$>",
echo hola |cat,,,,,,,"hola
$>",
echo hola|cat,,,,,,,"hola
$>",
echo hola || cat,NON GERE,,,,,,"hola
$>",
echo hola ||| cat,,,,,,,"bash: syntax error near
unexpected token `|'
$>",
ech|o hola | cat,,,,,,,"bash: ech: command not found
bash: o: command not found
$>",
cat Makefile | cat -e | cat -e,,,,,,,"[...]
$$
.PHONY:    all clean fclean re$$
$>",
cat Makefile | grep srcs | cat -e,,,,,,,"objs/%.o:                srcs/%.c$
                        @norminette srcs/*$
$>",
cat Makefile | grep srcs | grep srcs | cat -e,,,,,,,"objs/%.o:                srcs/%.c$
                        @norminette srcs/*$
$>",
cat Makefile | grep pr | head -n 5 | cd file_not_exist,,,,,,,"bash: cd: file_not_exist: No such file or directory
$>",
cat Makefile | grep pr | head -n 5 | hello,,,,,,,"bash: hello: command not found
$>",
export HOLA=bonjour | cat -e | cat -e,,,,,,,$>,
unset HOLA | cat -e,,,,,,,$>,
"export HOLA | echo hola
env | grep PROUT",,,,,,,"hola
$>
$>",
export | echo hola,,,,,,,"hola
$>",
sleep 3 | sleep 3,,,,,,,$>,
time sleep 3 | sleep 3,,,,,,,"real	0m3.002s
user	0m0.003s
sys	0m0.001s
$>",
sleep 3 | exit,,,,,,,$>,
exit | sleep 3,,,,,,,$>,
"echo hola > a
>>b echo que tal
cat a | <b cat | cat > c | cat",,,,,,,$>,
pwd && ls,NON GERE,,,,,,"/home/vietdu91/42_works/minishell
crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
$>",[BONUS]
pwd || ls,NON GERE,,,,,,"/home/vietdu91/42_works/minishell
$>",[BONUS]
echo hola || echo bonjour,NON GERE,,,,,,"hola
$>",[BONUS]
echo hola && echo bonjour,NON GERE,,,,,,"hola
bonjour
$>",[BONUS]
echo bonjour || echo hola,NON GERE,,,,,,"bonjour
$>",[BONUS]
echo bonjour && echo hola,NON GERE,,,,,,"bonjour
hola
$>",[BONUS]
echo -n bonjour && echo -n hola,NON GERE,,,,,,bonjourhola$>,[BONUS]
pwd && ls && echo hola,NON GERE,,,,,,"/home/vietdu91/42_works/minishell
crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
hola
$>",[BONUS]
pwd || ls && echo hola,NON GERE,,,,,,"/home/vietdu91/42_works/minishell
hola
$>",[BONUS]
pwd && ls || echo hola,NON GERE,,,,,,"/home/vietdu91/42_works/minishell
crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
$>",[BONUS]
pwd || ls || echo hola,NON GERE,,,,,,"/home/vietdu91/42_works/minishell
$>",[BONUS]
"ls || export """"",NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
$>",[BONUS]
"export """" || ls",NON GERE,,,,,,"bash: export: `': not a valid identifier
crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
$>",[BONUS]
"ls && export """"",NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
bash: export: `': not a valid identifier
$>",[BONUS]
"export """" && ls",NON GERE,,,,,,"bash: export: `': not a valid identifier
$>",[BONUS]
ls || ;,NON GERE,,,,,,"bash: syntax error near
unexpected token `;'
$>",[BONUS] Marche pour les metacharacters |&;()
; || ls,NON GERE,,,,,,"bash: syntax error near
unexpected token `;'
$>",[BONUS] Marche pour les metacharacters |&;()
ls && ;,NON GERE,,,,,,"bash: syntax error near
unexpected token `;'
$>",[BONUS] Marche pour les metacharacters |&;()
; && ls,NON GERE,,,,,,"bash: syntax error near
unexpected token `;'
$>",[BONUS] Marche pour les metacharacters |&;()
ls || <,NON GERE,,,,,,"bash: syntax error near unexpected token `newline' 
$>",[BONUS] Marche pour les metacharacters <>
ls && <,NON GERE,,,,,,"bash: syntax error near unexpected token `newline' 
$>",[BONUS] Marche pour les metacharacters <>
cat | echo || ls,NON GERE,,,,,,"

$>",[BONUS]
cat | echo && ls,NON GERE,,,,,,"

crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
$>",[BONUS]
ls || cat | echo,NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
$>",[BONUS]
ls && cat | echo,NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c


$>",[BONUS]
"export """" && unset """"",NON GERE,,,,,,bash: export: `': not a valid identifier,[BONUS]
,NON GERE,,,,,,,[BONUS]
(ls),NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
$>",[BONUS]
( ( ls ) ),NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
$>",[BONUS]
( ( ) ls ),NON GERE,,,,,,"bash: syntax error near unexpected token `)'
$>",[BONUS]
ls && (ls),NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
$>",[BONUS]
(ls && pwd),NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
/home/vietdu91/42_works/minishell
$>",[BONUS]
( ( ls&&pwd ) ),NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
/home/vietdu91/42_works/minishell
$>",[BONUS]
( ( ls ) &&pwd ),NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
/home/vietdu91/42_works/minishell
$>",[BONUS]
(ls && ( ( pwd ) ) ),NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  srcs  test.c
/home/vietdu91/42_works/minishell
$>",[BONUS]
"(ls && pwd) > hola
cat hola",NON GERE,,,,,,"crashtest.c
Docs
Dockers
Drawings
Makefile
minishell
philosophers
srcs
test.c
/home/vietdu91/42_works/minishell
$>",[BONUS]
> hola ls && pwd,NON GERE,,,,,,"/home/vietdu91/42_works/minishell
$>",[BONUS]
> hola (ls && pwd),NON GERE,,,,,,"bash: syntax error near unexpected token `('
$>",[BONUS]
"(> pwd)
ls",NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  pwd  srcs  test.c
$>",[BONUS]
"(< pwd)
ls",NON GERE,,,,,,$>,[BONUS] Si pwd existe
(< pwd),NON GERE,,,,,,"bash: pwd: No such file or directory
$>",[BONUS] Si pwd n'existe pas
( ( ( ( ( pwd) ) ) ) ),NON GERE,,,,,,"/home/vietdu91/42_works/minishell
$>",[BONUS]
() pwd,NON GERE,,,,,,"bash: syntax error near unexpected token `)'
$>",[BONUS]
> pwd (ls),NON GERE,,,,,,"bash: syntax error near unexpected token `('
$>",[BONUS]
(ls||pwd)&&(ls||pwd),NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  pwd  srcs  test.c
crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  pwd  srcs  test.c
$>",[BONUS]
(lss||pwd)&&(lss||pwd),NON GERE,,,,,,"bash: lss: command not found
/home/vietdu91/42_works/minishell
bash: lss: command not found
/home/vietdu91/42_works/minishell
$>",[BONUS]
(lss&&pwd)&&(lss&&pwd),NON GERE,,,,,,"bash: lss: command not found
$>",[BONUS]
"(ls && pwd | wc) > hola
cat hola",NON GERE,,,,,,"crashtest.c
Docs
Dockers
Drawings
Makefile
minishell
philosophers
srcs
test.c
      1       1      34
$>",[BONUS]
"(ls && pwd | wc) > hola
(ls && pwd | wc) > hola
cat hola",NON GERE,,,,,,"crashtest.c
Docs
Dockers
Drawings
Makefile
minishell
philosophers
srcs
test.c
      1       1      34
$>",[BONUS]
"(ls && pwd | wc) >> hola
echo hey&&(ls && pwd | wc) > hola
cat hola",NON GERE,,,,,,"hey
$>
crashtest.c
Docs
[...]
srcs
test.c
      1       1      34
crashtest.c
Docs
[...]
srcs
test.c
      1       1      34
$>",[BONUS]
(pwd | wc) < hola,NON GERE,,,,,,"      1       1      34
$>",[BONUS]
(ls && pwd | wc) < hola,NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  pwd  srcs  test.c
      1       1      34
$>",[BONUS]
(ls -z || pwd | wc) < hola,NON GERE,,,,,,"ls: invalid option -- 'z'
      1       1      34
$>",[BONUS]
"echo hey > hola
(pwd | wc) < hola",NON GERE,,,,,,"      1       1      34
$>",[BONUS]
"echo hey > hola
(ls && pwd | wc) < hola",NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  pwd  srcs  test.c
      1       1      34
$>",[BONUS]
"echo hey > hola
(ls -z || pwd | wc) < hola",NON GERE,,,,,,"ls: invalid option -- 'z'
      1       1      34
$>",[BONUS]
(ls -z || pwd && ls),NON GERE,,,,,,"ls: invalid option -- 'z'
/home/vietdu91/42_works/minishell
crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  pwd  srcs  test.c
$>",[BONUS]
ls || (cat Makefile|grep srcs) && (pwd|wc),NON GERE,,,,,,"crashtest.c  Docs  Dockers  Drawings  Makefile  minishell  philosophers  pwd  srcs  test.c
      1       1      34
$>",[BONUS]
ls -z && (ls) && (pwd),NON GERE,,,,,,"ls: invalid option -- 'z'
$>",[BONUS]
"(ls > Docs/hey && pwd) > hola
cat hola
cat Docs/hey",NON GERE,,,,,,"/home/vietdu91/42_works/minishell
$>
crashtest.c
Docs
[...]
srcs
test.c
$>",[BONUS]
"ls > Docs/hey && pwd > hola
cat hola
cat Docs/hey",NON GERE,,,,,,"/home/vietdu91/42_works/minishell
$>
crashtest.c
Docs
[...]
srcs
test.c
$>",[BONUS]
cd ../.. && pwd && pwd,NON GERE,,,,,,"/home/vietdu91/
/home/vietdu91/
$>",[BONUS]
(cd ../.. && pwd) && pwd,NON GERE,,,,,,"/home/vietdu91/
/home/vietdu91/42_works/minishell
$>",[BONUS]
"ls -z || cd ../../..&&pwd
pwd",NON GERE,,,,,,"ls: invalid option -- 'z'
/home/vietdu91
$>
/home/vietdu91
$>",[BONUS]
"ls -z || (cd ../../..&&pwd)
pwd",NON GERE,,,,,,"ls: invalid option -- 'z'
/home/vietdu91
$>
/home/vietdu91/42_works/minishell
$>",[BONUS]
"echo hola > bonjour
cat bonjour",,,,,,,"hola
$>",
"echo que tal >> bonjour
cat bonjour",,,,,,,"hola
que tal
$>",
"echo hola > bonjour
echo que tal >> bonjour
cat < bonjour",,,,,,,"$>
$>
hola
que tal
$>",
"echo hola > bonjour
rm bonjour
echo que tal >> bonjour
cat < bonjour",,,,,,,"que tal
$>",
"echo hola que tal > bonjour
cat bonjour",,,,,,,"hola que tal
$>",
"echo hola que tal > /tmp/bonjour
cat -e /tmp/bonjour",,,,,,,"hola que tal$
$>",
"export HOLA=hey
echo bonjour > $HOLA
echo $HOLA",,,,,,,"$>
hola
$>",
"whereis grep > Docs/bonjour
cat Docs/bonjour",,,,,,,"grep: /usr/bin/grep /usr/share/man/man1/grep.1.gz /usr/share/man/man1/grep.1posix.gz /usr/share/info/grep.info.gz
$>",
"ls -la > Docs/bonjour
cat Docs/bonjour",,,,,,,"total 16
drwx------  2 vietdu91 [...] .
drwxrwxewt 51 root     [...] ..
-rwxr-xr-x  8 vietdu91 [...] crashtest.c
[...]
",
"pwd>bonjour
cat bonjour",,,,,,,"/home/vietdu91/42_works/minishell
$>",
"pwd >                     bonjour
cat bonjour",,,,,,,"/home/vietdu91/42_works/minishell
$>",
echo hola > > bonjour,,,,,,,"bash: syntax error near unexpected token `>'
$>",
echo hola < < bonjour,,,,,,,"bash: syntax error near unexpected token `<'
$>",
echo hola >>> bonjour,,,,,,,"bash: syntax error near unexpected token `>'
$>",
"> bonjour echo hola
cat bonjour",,,,,,,"hola
$>",
"> bonjour | echo hola
cat bonjour",,,,,,,"hola
$>
$>",
"prout hola > bonjour
ls",,,,,,,"bash: prout: command not found
$>
bonjour [...]",
"echo hola > hello >> hello >> hello
ls
cat hello",,,,,,,"$>
hello
$>
hola
$>",
"echo hola > hello >> hello >> hello
echo hola >> hello
cat < hello",,,,,,,"hola
hola
$>",
"echo hola > hello >> hello >> hello
echo hola >> hello
echo hola > hello >> hello >> hello
cat < hello",,,,,,,"hola
$>",
"echo hola >> hello >> hello > hello
echo hola >> hello
cat < hello",,,,,,,"hola
hola
$>",
"echo hola >> hello >> hello > hello
echo hola >> hello
echo hola >> hello >> hello > hello
cat < hello",,,,,,,"hola
$>",
"echo hola > hello
echo hola >> hello >> hello >> hello
echo hola >> hello
cat < hello",,,,,,,"hola
hola
hola
$>",
"echo hola > hello
echo hey > bonjour
echo <bonjour <hello",,,,,,,"
$>",
"echo hola > hello
echo hey > bonjour
echo <hello <bonjour",,,,,,,"
$>",
"echo hola > bonjour
echo hey > hello
rm bonjour hello
echo hola > bonjour > hello > bonjour
cat bonjour
cat hello",,,,,,,"hola
$>
$>",
"echo hola > bonjour
echo hey > hello
echo hola > bonjour > hello > bonjour
cat bonjour
cat hello",,,,,,,"hola
$>
$>",
"echo hola > bonjour
echo hey > hello
rm bonjour hello
echo hola > bonjour >> hello > bonjour
cat bonjour
cat hello",,,,,,,"hola
$>
$>",
"echo hola > bonjour
echo hey > hello
echo hola > bonjour > hello > bonjour
cat bonjour
cat hello",,,,,,,"hola
$>
$>",
"echo hola > bonjour
echo hey > hello
rm bonjour hello
echo hola > bonjour > hello >> bonjour
cat bonjour
cat hello",,,,,,,"hola
$>
$>",
"echo hola > bonjour
echo hey > hello
echo hola > bonjour > hello >> bonjour
cat bonjour
cat hello",,,,,,,"hola
$>
$>",
"echo hola > bonjour
echo hey > hello
rm bonjour hello
echo hola >> bonjour > hello > bonjour
cat bonjour
cat hello",,,,,,,"hola
$>
$>",
"echo hola > bonjour
echo hey > hello
echo hola >> bonjour > hello > bonjour
cat bonjour
cat hello",,,,,,,"hola
$>
$>",
"echo hola > bonjour
echo hey > hello
rm bonjour hello
echo hola >> bonjour >> hello >> bonjour
cat bonjour
cat hello",,,,,,,"hola
$>
$>",
"echo hola > bonjour
echo hey > hello
echo hola >> bonjour >> hello >> bonjour
cat bonjour
cat hello",,,,,,,"hola
hola
$>
hey
$>",
"> bonjour echo hola bonjour
cat bonjour",,,,,,,"bonjour hola
$>",
">bonjour echo > hola>bonjour>hola>>bonjour>hola hey >bonjour hola >hola
cat bonjour
cat hola",,,,,,,"$>
$>
hey hola
$>",
"echo bonjour > hola1
echo hello > hola2
echo 2 >hola1 >> hola2
ls
cat hola1
cat hola2",,,,,,,"hola1  hola2  [...]
$>
$>
hello
2
$>",
"echo bonjour > hola1
echo hello > hola2
echo 2 >>hola1 > hola2
ls
cat hola1
cat hola2",,,,,,,"hola1  hola2  [...]
$>
bonjour
$>
2
$>",
"> pwd
ls",,,,,,,"pwd
$>",
< pwd,,,,,,,"bash: pwd: No such file or directory
$>",
< Makefile .,NON GERE,,,,,,".: not enough arguments
$>",Voir pourquoi
cat <pwd,,,,,,,"bash: pwd: No such file or directory
$>",
cat <srcs/pwd,,,,,,,"bash: srcs/pwd: No such file or directory
$>",
cat <../pwd,,,,,,,"bash: ../pwd: No such file or directory
$>",
cat >>,,,,,,,"bash: syntax error near unexpected token `newline' 
$>",
cat >>>,,,,,,,"bash: syntax error near unexpected token `>' 
$>",
cat >> <<,,,,,,,"bash: syntax error near unexpected token `<<' 
$>",
cat >> > >> << >>,,,,,,,"bash: syntax error near unexpected token `>' 
$>",
cat < ls,,,,,,,"bash: ls: No such file or directory
$>",
cat < ls > ls,,,,,,,"bash: ls: No such file or directory
$>",
"cat > ls1 < ls2
ls",,,,,,,"bash: ls2: No such file or directory
$>
ls1  [...]
$>",
">>hola
cat hola",,,,,,,$>,
"echo hola > bonjour
cat < bonjour",,,,,,,"hola
$>",
"echo hola >bonjour
cat <bonjour",,,,,,,"hola
$>",
"echo hola>bonjour
cat<bonjour",,,,,,,"hola
$>",
"echo hola> bonjour
cat< bonjour",,,,,,,"hola
$>",
"echo hola               >bonjour
cat<                     bonjour",,,,,,,"hola
$>",
"echo hola          >     bonjour
cat            <         bonjour",,,,,,,"hola
$>",
"echo hola > srcs/bonjour
cat < srcs/bonjour",,,,,,,"hola
$>",
"echo hola >srcs/bonjour
cat <srcs/bonjour",,,,,,,"hola
$>",
"echo hola > bonjour
echo que tal >> bonjour
cat < bonjour",,,,,,,"hola
que tal
$>",
"echo hola > bonjour
rm bonjour
echo que tal >> bonjour
cat < bonjour",,,,,,,"que tal
$>",
"e'c'""h""o hola > bonjour
cat 'bo'""n""jour",,,,,,,"hola
$>",
"echo hola > bonjour\ 1
ls
cat bonjour\ 1",NON GERE,,,,,,"bonjour 1' [...]
$>
hola
$>",
"echo hola > bonjour hey
ls
cat bonjour
cat hey",,,,,,,"bonjour [...]
$>
hola hey
$>
cat: hey: No such file or directory
$>",
"echo hola > srcs/bonjour
echo hey > srcs/hello
>srcs/bonjour >srcs/hello <prout
cat srcs/bonjour srcs/hello",,,,,,,"bash: prout: No such file or directory
$>
$>",
"echo hola > srcs/bonjour
echo hey > srcs/hello
rm srcs/bonjour srcs/hello
>srcs/bonjour >srcs/hello <prout
ls srcs
cat srcs/bonjour srcs/hello",,,,,,,"bash: prout: No such file or directory
$>
bonjour  hello
$>
$>",
"echo hola > srcs/bonjour
echo hey > srcs/hello
>srcs/bonjour <prout >srcs/hello 
cat srcs/bonjour 
cat srcs/hello",,,,,,,"bash: prout: No such file or directory
$>
$>
hey
$>",
"echo hola > srcs/bonjour
echo hey > srcs/hello
rm srcs/bonjour srcs/hello
>srcs/bonjour <prout >srcs/hello 
ls srcs
cat srcs/bonjour",,,,,,,"bash: prout: No such file or directory
$>
bonjour
$>
$>",
"echo hola > ../bonjour
echo hey > ../hello
>../bonjour >../hello <prout
cat ../bonjour ../hello",,,,,,,"bash: prout: No such file or directory
$>
$>",
"echo hola > ../bonjour
echo hey > ../hello
rm ../bonjour ../hello
>../bonjour >../hello <prout
ls ..
cat ../bonjour ../hello",,,,,,,"bash: prout: No such file or directory
$>
bonjour  hello
$>
$>",
"echo hola > ../bonjour
echo hey > ../hello
>../bonjour <prout >../hello 
cat ../bonjour 
cat ../hello",,,,,,,"bash: prout: No such file or directory
$>
$>
hey
$>",
"echo hola > ../bonjour
echo hey > ../hello
rm ../bonjour ../hello
>../bonjour <prout >../hello 
ls ..
cat ../bonjour",,,,,,,"bash: prout: No such file or directory
$>
bonjour
$>
$>",
